uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf,1687486800,2023-06-22,0,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-23_22-23.pdf,1687573380,2023-06-23,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-24_22-20.pdf,1687659600,2023-06-24,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-25_22-20.pdf,1687746000,2023-06-25,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-26_22-21.pdf,1687832460,2023-06-26,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-27_22-20.pdf,1687918800,2023-06-27,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-28_22-22.pdf,1688005320,2023-06-28,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-29_22-20.pdf,1688091600,2023-06-29,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-06-30_22-20.pdf,1688178000,2023-06-30,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
7f35f016-b245-4f3a-86bf-d7803de0fdce,wastewater-surveillance-technical-notes_2023-07-01_22-22.pdf,1688264520,2023-07-01,1,f8b9cd923e1a39c8957434630dfd9347,1089293,https://archive.org/download/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce/cc19da_7f35f016-b245-4f3a-86bf-d7803de0fdce.zip/wastewater-surveillance-technical-notes_2023-06-22_22-20.pdf
