uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
52dc153d-5a23-4a46-9689-c9b4c4cb7150,BC_COVID-19_Disclaimer_Data_Notes_2023-05-04_23-15.pdf,1683256500,2023-05-04,0,d877da66904b5a165c849c50fd959add,722976,https://archive.org/download/cc19da_52dc153d-5a23-4a46-9689-c9b4c4cb7150/cc19da_52dc153d-5a23-4a46-9689-c9b4c4cb7150.zip/BC_COVID-19_Disclaimer_Data_Notes_2023-05-04_23-15.pdf
