uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-07-27_22-10.xlsx,1658974200,2022-07-27,0,fb48db8a0092cc106444bf0e9137fc09,243591,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-27_22-10.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-07-28_22-12.xlsx,1659060720,2022-07-28,0,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-07-29_22-12.xlsx,1659147120,2022-07-29,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-07-30_22-12.xlsx,1659233520,2022-07-30,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-07-31_22-12.xlsx,1659319920,2022-07-31,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-01_22-14.xlsx,1659406440,2022-08-01,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-02_22-12.xlsx,1659492720,2022-08-02,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-03_22-12.xlsx,1659579120,2022-08-03,1,8e39bf0d61a328af1416b4d19b89e74c,244776,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-07-28_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-04_22-12.xlsx,1659665520,2022-08-04,0,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-05_22-12.xlsx,1659751920,2022-08-05,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-06_22-11.xlsx,1659838260,2022-08-06,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-07_22-10.xlsx,1659924600,2022-08-07,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-08_22-11.xlsx,1660011060,2022-08-08,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-09_22-10.xlsx,1660097400,2022-08-09,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-10_22-10.xlsx,1660183800,2022-08-10,1,10f094e112e28db238be22011bd9cd0a,246434,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-04_22-12.xlsx
75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d,trends1_2022-08-11_22-10.xlsx,1660270200,2022-08-11,0,580c84146e9079efcd78ba5f33e4841f,248749,https://archive.org/download/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d/cc19da_75f397c6-ebb2-478e-b8b3-0ee7d4cf2a5d.zip/trends1_2022-08-11_22-10.xlsx
