uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-04_12-49.png,1601830140,2020-10-04,0,3dcfb94e7cad8cc03a13b08a1ec6dff5,581383,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-04_12-49.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-04_23-07.png,1601867220,2020-10-04,0,08abab64f99a8eb63c37abe79f0beb2e,581363,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-04_23-07.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-05_23-06.png,1601953560,2020-10-05,0,48984a05a9e8b99574222271a4437642,585699,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-05_23-06.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-06_23-08.png,1602040080,2020-10-06,0,a03ffbdb083666e2bcaa3f88e909d68d,580892,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-06_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-07_23-07.png,1602126420,2020-10-07,1,a03ffbdb083666e2bcaa3f88e909d68d,580892,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-06_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png,1602212880,2020-10-08,0,369ee3aa67071faddf092f23c593e6c7,631730,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-09_23-07.png,1602299220,2020-10-09,1,369ee3aa67071faddf092f23c593e6c7,631730,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-10_23-08.png,1602385680,2020-10-10,1,369ee3aa67071faddf092f23c593e6c7,631730,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-11_23-07.png,1602472020,2020-10-11,1,369ee3aa67071faddf092f23c593e6c7,631730,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png
065020d0-3d21-4d6a-a0cf-14165425be26,u-of-t-covid-tracking-screenshot_2020-10-12_23-07.png,1602558420,2020-10-12,1,369ee3aa67071faddf092f23c593e6c7,631730,https://archive.org/download/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26/cc19da_065020d0-3d21-4d6a-a0cf-14165425be26.zip/u-of-t-covid-tracking-screenshot_2020-10-08_23-08.png
